,Error_L1,Error_L2,F1_score,K,RMS_noisy,RMS_true,SNR,accuracy,lambda,precision,recall,threshold
69,0.04348498040915764,0.00011388736683804679,1.0,1000,1.1465703815974434e-08,1.0533196375999368e-08,6443109.111880141,1,0.0001,1.0,1.0,0.01
70,0.0854046775857548,0.0009499104501798713,0.9333333333333333,1000,9.290252220902749e-08,9.467684648647956e-08,8698717.485599475,0,0.0001,0.875,1.0,0.01
71,0.02155786869707826,3.6287357837624075e-05,0.923076923076923,1000,1.383950489390891e-08,1.4060258895267903e-08,12005824.514994152,0,0.0001,1.0,0.8571428571428571,0.01
72,0.025309816491179114,6.486625814234085e-05,1.0,1000,7.021384952857359e-09,6.187840574309055e-09,12573491.251845706,1,0.0001,1.0,1.0,0.01
73,0.059874105017246146,0.00026721992025555564,1.0,1000,5.2006658257199345e-08,5.1463911404641686e-08,12234130.799337786,1,0.0001,1.0,1.0,0.01
74,0.05526983933241278,0.0002869818551035444,1.0,1000,4.921422593267673e-08,4.7829446560879444e-08,14425962.630387524,1,0.0001,1.0,1.0,0.01
75,0.03747872404558541,7.080990231650773e-05,1.0,1000,2.9160693479625832e-08,2.760929122660703e-08,9299674.612087715,1,0.0001,1.0,1.0,0.01
76,0.04590431324366166,0.00021285115069548705,1.0,1000,1.644609519014763e-08,1.6616870912688626e-08,11520063.341504673,1,0.0001,1.0,1.0,0.01
77,0.05199073996268998,0.00026237012719426933,1.0,1000,8.169222191649769e-09,7.98007217769725e-09,26756812.367168788,1,0.0001,1.0,1.0,0.01
78,0.03985326176387722,0.00011931238268879878,1.0,1000,6.366677655017191e-09,6.686625420811875e-09,22056881.146246817,1,0.0001,1.0,1.0,0.01
79,0.043238857003312384,0.0002464348407191656,1.0,1000,3.050801081261148e-08,3.124737468575549e-08,5977682.591449538,1,0.0001,1.0,1.0,0.01
80,0.08442388261646734,0.0015231568865761275,1.0,1000,6.708861659396127e-08,6.861353773671885e-08,21077858.732615665,1,0.0001,1.0,1.0,0.01
81,0.04996305570220374,0.00016486943780097461,1.0,1000,1.2679377878061377e-08,1.2855895305776157e-08,6701438.077509857,1,0.0001,1.0,1.0,0.01
82,0.08097433499790022,0.001071052890646007,1.0,1000,9.047361256224182e-09,8.75254461093919e-09,6238796.656067253,1,0.0001,1.0,1.0,0.01
83,0.019534446518785165,4.350451076679655e-05,1.0,1000,5.834568721762774e-09,5.825728916700806e-09,26586866.574066997,1,0.0001,1.0,1.0,0.01
84,0.054109886412835144,0.0002203016123575696,1.0,1000,5.7124661455850135e-08,5.871874421770374e-08,6991488.656751085,1,0.0001,1.0,1.0,0.01
85,0.04173590271920062,0.00023642382087670237,1.0,1000,5.8312748077225335e-09,5.326860766998337e-09,12286323.620002534,1,0.0001,1.0,1.0,0.01
86,0.02629921073835017,7.39780089806856e-05,1.0,1000,5.669232728664266e-09,6.256039162481897e-09,12761386.683550047,1,0.0001,1.0,1.0,0.01
87,0.049482389135327744,0.00018071955653239444,1.0,1000,2.3619491959780417e-08,2.3875244845454444e-08,9850155.87188848,1,0.0001,1.0,1.0,0.01
88,0.07017155684356388,0.0008903275983653733,1.0,1000,8.02692715192177e-08,7.978338974439896e-08,7502577.583911546,1,0.0001,1.0,1.0,0.01
89,0.04788591272568778,0.0001411937650497434,1.0,1000,2.461882519501307e-08,2.3988672131022403e-08,14015830.67211867,1,0.0001,1.0,1.0,0.01
90,0.0393528594597789,0.00024159392589836694,1.0,1000,2.627902993315699e-08,2.5054988771380052e-08,15226062.875382725,1,0.0001,1.0,1.0,0.01
91,0.015615465550341759,2.7818025485629043e-05,1.0,1000,8.86811292406787e-09,8.747729473398985e-09,14110841.341973452,1,0.0001,1.0,1.0,0.01
92,0.056018391118167594,0.0002865769284925049,1.0,1000,1.0641831655534547e-07,1.0670169066297328e-07,13023493.830753427,1,0.0001,1.0,1.0,0.01
93,0.04904415302296213,0.00010881537044982962,1.0,1000,7.003870270733282e-09,6.199610857376142e-09,6457312.383877655,1,0.0001,1.0,1.0,0.01
94,0.08221616783787682,0.0011575975478500596,0.9411764705882353,1000,3.806091070026659e-08,3.708955650992231e-08,8782920.703480817,0,0.0001,0.8888888888888888,1.0,0.01
95,0.06082556047603828,0.0003520310259980207,1.0,1000,1.6457377423485002e-08,1.5266088027129556e-08,12085799.149679702,1,0.0001,1.0,1.0,0.01
96,0.06914966158932781,0.0004685832278284213,1.0,1000,1.199736072374771e-07,1.229173068294004e-07,8692139.634652376,1,0.0001,1.0,1.0,0.01
97,0.04484796628640193,0.00018479199608979055,1.0,1000,1.527955528073753e-08,1.5388476410465696e-08,10976625.09438896,1,0.0001,1.0,1.0,0.01
98,0.024838576844373267,4.147860632166076e-05,1.0,1000,8.468289250443608e-08,8.427118068924732e-08,12190758.050952286,1,0.0001,1.0,1.0,0.01
99,0.013904504018498548,1.6406091982176008e-05,1.0,1000,4.211247022028921e-09,3.5606406941997695e-09,10765849.496478887,1,0.0001,1.0,1.0,0.01
100,0.08100302286904673,0.0008836204115836792,0.9333333333333333,1000,7.154169753492404e-08,7.378918613607022e-08,9134219.349598398,0,0.0001,0.875,1.0,0.01
101,0.06180029963137409,0.0005077190480302126,1.0,1000,8.494369295227118e-08,8.396410456897637e-08,6277768.026124782,1,0.0001,1.0,1.0,0.01
102,0.03389301160022386,0.0002290005975351811,1.0,1000,1.8742161569221124e-08,1.874036789169616e-08,22681161.671088565,1,0.0001,1.0,1.0,0.01
103,0.04400958085270062,0.00016788345715164113,1.0,1000,1.675566723922213e-08,1.607718120239931e-08,14418449.008450646,1,0.0001,1.0,1.0,0.01
104,0.07725933437677882,0.0006869410715791208,1.0,1000,9.104778388873817e-08,9.05467239963353e-08,12943556.007557364,1,0.0001,1.0,1.0,0.01
105,0.049438834055587064,0.00014120793819954845,1.0,1000,7.884473413970812e-08,7.639876308337977e-08,13611158.716744622,1,0.0001,1.0,1.0,0.01
106,0.04932570081928511,0.00018880824217608287,1.0,1000,8.763196004119189e-09,8.664036823804196e-09,8467996.987236924,1,0.0001,1.0,1.0,0.01
107,0.03550995540558039,9.067483865156896e-05,1.0,1000,1.555767687089283e-07,1.5418663733271688e-07,15996968.19454071,1,0.0001,1.0,1.0,0.01
108,0.06137031243668496,0.00034217394117902185,1.0,1000,8.258150665491916e-09,8.724194936863185e-09,13399980.098780049,1,0.0001,1.0,1.0,0.01
109,0.05654517351080736,0.00029557804661396394,1.0,1000,2.4232253437328206e-08,2.295697336265666e-08,14403464.597460795,1,0.0001,1.0,1.0,0.01
110,0.03206904087473435,0.00011085376951389398,1.0,1000,6.6904390328058234e-09,6.065112530211156e-09,28668256.635058157,1,0.0001,1.0,1.0,0.01
111,0.05964073109312467,0.000445852046104711,1.0,1000,3.880531553259492e-08,3.7245683578836154e-08,6955904.505975567,1,0.0001,1.0,1.0,0.01
112,0.018299705629412237,2.938699307146557e-05,1.0,1000,4.807402233246757e-09,4.71292494294372e-09,4774077.12979012,1,0.0001,1.0,1.0,0.01
113,0.07421465654423527,0.0005468364009304503,1.0,1000,4.8289826306200354e-08,4.9527493350536193e-08,12967223.299229076,1,0.0001,1.0,1.0,0.01
114,0.055283566823295466,0.00020925755539779765,1.0,1000,2.8842368943920152e-08,2.820130994280242e-08,8651243.1490812,1,0.0001,1.0,1.0,0.01
115,0.04927677428237289,0.00020187547322994868,1.0,1000,1.0831876582589758e-08,1.0382853327358444e-08,8468810.32134505,1,0.0001,1.0,1.0,0.01
116,0.03213537851182853,8.943496420851641e-05,1.0,1000,5.505475918952116e-09,5.48504947311657e-09,11217201.85646022,1,0.0001,1.0,1.0,0.01
117,0.037035401106528636,0.00012725613382337978,0.9333333333333333,1000,2.7525892252426647e-08,2.6232354149507552e-08,6905232.180785549,0,0.0001,1.0,0.875,0.01
118,0.06822741281197345,0.0005058029210884876,1.0,1000,2.6254147994266883e-08,2.537374669277685e-08,9205291.155481383,1,0.0001,1.0,1.0,0.01
119,0.0520455603863104,0.00024007822142480047,1.0,1000,2.4408237398955726e-08,2.30409915592795e-08,8633064.918994641,1,0.0001,1.0,1.0,0.01
120,0.03433087216931647,7.113017743913868e-05,1.0,1000,8.683603650290253e-09,8.145191152088601e-09,11440971.878498329,1,0.0001,1.0,1.0,0.01
121,0.057377959692265126,0.00024377400854186206,1.0,1000,1.372308971014697e-08,1.38193383612164e-08,5432392.459590689,1,0.0001,1.0,1.0,0.01
122,0.060537327886093374,0.00025197393215449417,1.0,1000,7.059360392404335e-08,6.954251385647829e-08,5894155.984039141,1,0.0001,1.0,1.0,0.01
123,0.08419628632362593,0.0005968897841968978,1.0,1000,1.3360276739550203e-07,1.2898188008566208e-07,7968229.995384921,1,0.0001,1.0,1.0,0.01
124,0.08274701538903131,0.0007934969868910081,1.0,1000,1.0566272687155178e-07,1.0479361175026449e-07,38865133.03939927,1,0.0001,1.0,1.0,0.01
125,0.04553639058879681,0.00014079353007489834,1.0,1000,1.7026972208280404e-08,1.616389660895871e-08,12417484.599844096,1,0.0001,1.0,1.0,0.01
126,0.06428202360160376,0.00027817803539390424,1.0,1000,1.3286346707977522e-08,1.3427474995552848e-08,10208011.091727018,1,0.0001,1.0,1.0,0.01
127,0.03485502256617576,0.00010818848695456332,1.0,1000,1.8069148851972177e-08,1.714050224803568e-08,12400585.34547904,1,0.0001,1.0,1.0,0.01
128,0.04727643395589452,0.00016397301936679808,1.0,1000,3.558019630994415e-08,3.332385481998139e-08,13282551.10497973,1,0.0001,1.0,1.0,0.01
129,0.03140131585908458,6.641217949187429e-05,1.0,1000,4.620674849397159e-09,4.543470265659614e-09,24671943.530610878,1,0.0001,1.0,1.0,0.01
130,0.06278265715124012,0.0002603928668991884,1.0,1000,2.600915777232497e-08,2.679364250674081e-08,9258837.329658672,1,0.0001,1.0,1.0,0.01
131,0.04999018131202392,0.0001666581656691235,1.0,1000,2.4864344193464764e-08,2.4734369993902746e-08,7498559.0382586885,1,0.0001,1.0,1.0,0.01
132,0.04509132063758607,0.00017374869669127947,1.0,1000,2.62660465408512e-08,2.5578217365730654e-08,11523512.338302145,1,0.0001,1.0,1.0,0.01
133,0.09703567368796388,0.0018449702937089363,1.0,1000,1.3657032935923457e-07,1.390093000900155e-07,23469306.042429484,1,0.0001,1.0,1.0,0.01
134,0.050998086486434176,0.0002972160130876576,1.0,1000,2.982492691245391e-08,3.034548803175598e-08,12652835.310999192,1,0.0001,1.0,1.0,0.01
135,0.06582039204005645,0.00046148546917032345,1.0,1000,3.1929522619847e-08,3.2163022855793354e-08,28288198.93687746,1,0.0001,1.0,1.0,0.01
136,0.05607934550149735,0.00024117333127133698,1.0,1000,5.0639263018540475e-08,4.9669052084536015e-08,8684004.518604,1,0.0001,1.0,1.0,0.01
137,0.02415275007312413,6.194471467412687e-05,1.0,1000,1.2012224662081193e-08,1.2467837982669571e-08,13432592.483951662,1,0.0001,1.0,1.0,0.01
138,0.06471631512367933,0.000589406084945136,1.0,1000,5.206733566122535e-08,5.066132214255956e-08,11915564.253066378,1,0.0001,1.0,1.0,0.01
139,0.044508143601874536,0.00028239742624887185,1.0,1000,2.920629055137339e-08,2.6934108466668345e-08,17007653.759811517,1,0.0001,1.0,1.0,0.01
140,0.05154430405341199,0.00021127909432843296,1.0,1000,4.688124622745641e-08,4.737682652726278e-08,11660130.941645322,1,0.0001,1.0,1.0,0.01
141,0.04080166971333751,8.935361874449689e-05,1.0,1000,9.419026789364125e-09,8.480795897259287e-09,7994925.733499653,1,0.0001,1.0,1.0,0.01
142,0.0928379549528746,0.0008736831805396707,1.0,1000,1.3712121461794723e-07,1.3779964011205906e-07,11647616.055136386,1,0.0001,1.0,1.0,0.01
143,0.03464626399210246,0.00014113136036808448,1.0,1000,7.171984693643417e-09,6.836510553102792e-09,16791516.339318577,1,0.0001,1.0,1.0,0.01
144,0.03566630184988736,7.627101923751845e-05,1.0,1000,6.993350735836975e-09,6.4760776510691304e-09,20272612.01675902,1,0.0001,1.0,1.0,0.01
145,0.035996535714415676,6.78814199278913e-05,1.0,1000,5.228143749710663e-09,5.206768121513632e-09,10529771.44481969,1,0.0001,1.0,1.0,0.01
146,0.07510387159554856,0.000991069416173113,1.0,1000,7.124469596216415e-08,7.000368379331464e-08,7685963.8408086775,1,0.0001,1.0,1.0,0.01
147,0.02715402397570505,8.324876206631049e-05,0.9090909090909091,1000,5.937145640486116e-09,6.443225817792817e-09,5772405.115724338,0,0.0001,1.0,0.8333333333333334,0.01
148,0.03655330567478422,0.00010351367621812613,1.0,1000,2.560304520347933e-08,2.5556333128039976e-08,10222408.20369247,1,0.0001,1.0,1.0,0.01
149,0.03179767812375245,7.363718353868992e-05,1.0,1000,4.522468967929357e-08,4.658351564568321e-08,13011995.765581135,1,0.0001,1.0,1.0,0.01
150,0.05804490086171055,0.0002682950572757798,1.0,1000,6.297274675695677e-09,6.7746079710669496e-09,15066959.811913425,1,0.0001,1.0,1.0,0.01
151,0.021524883093984957,2.9118160903416474e-05,1.0,1000,2.046656097919234e-08,2.1222896096786783e-08,8490194.395392716,1,0.0001,1.0,1.0,0.01
152,0.030261116073303354,6.128714641136159e-05,1.0,1000,1.0696263881315868e-08,1.1886975892964812e-08,9311781.968801707,1,0.0001,1.0,1.0,0.01
153,0.046718283018981295,0.0001466752405777876,1.0,1000,1.1810491948693765e-07,1.1562774022670043e-07,8112503.258372619,1,0.0001,1.0,1.0,0.01
154,0.055110633549750855,0.0002935456452611773,1.0,1000,1.9419183517352748e-08,1.991907757109148e-08,14464195.734814813,1,0.0001,1.0,1.0,0.01
155,0.09049702292981,0.0016394098094080687,0.9333333333333333,1000,5.0759525215078537e-08,4.9745209141666343e-08,21960243.558103424,0,0.0001,0.875,1.0,0.01
156,0.021793039568682313,3.911428316871699e-05,1.0,1000,4.648670574091438e-09,4.163242543585513e-09,23031465.955329858,1,0.0001,1.0,1.0,0.01
157,0.08962783142823748,0.0014052560796795138,1.0,1000,9.164558755798164e-08,9.103049480714265e-08,10803999.102186317,1,0.0001,1.0,1.0,0.01
158,0.04340820864944396,0.00012144954630497897,1.0,1000,4.5081375068637286e-08,4.383581434219328e-08,10888970.680027632,1,0.0001,1.0,1.0,0.01
159,0.07680475575202743,0.0008132484021836294,1.0,1000,2.3720112678071645e-08,2.428182850683178e-08,3940040.1568199885,1,0.0001,1.0,1.0,0.01
160,0.060530322534021935,0.00060710056943688,1.0,1000,6.425424823507737e-08,6.424369304664323e-08,8774053.178853225,1,0.0001,1.0,1.0,0.01
161,0.0636274162493107,0.00028426063624309303,1.0,1000,2.043162148270489e-08,2.0243851241108323e-08,17220750.034673378,1,0.0001,1.0,1.0,0.01
162,0.03681034640100459,8.740093102764655e-05,1.0,1000,1.0697591424998202e-08,1.0021343845051244e-08,3094811.666957717,1,0.0001,1.0,1.0,0.01
163,0.0316196314093241,8.027103165982815e-05,1.0,1000,1.1372270449878348e-08,1.0374972049207365e-08,6505506.820382604,1,0.0001,1.0,1.0,0.01
164,0.05705797041479613,0.0002524822000623447,1.0,1000,1.590182881119905e-08,1.6137702031809667e-08,9920883.444258219,1,0.0001,1.0,1.0,0.01
165,0.0370967083524423,9.560032103966528e-05,1.0,1000,1.557224472365512e-08,1.4915643159057357e-08,9557031.454409024,1,0.0001,1.0,1.0,0.01
166,0.07310870507035892,0.0005626803321443985,0.9333333333333333,1000,8.351243831673839e-08,8.071453683241047e-08,6922195.1059487555,0,0.0001,0.875,1.0,0.01
167,0.029276333058699863,4.6331002335079085e-05,0.923076923076923,1000,1.1808324410754177e-08,1.1778498636170522e-08,9547611.485432962,0,0.0001,1.0,0.8571428571428571,0.01
168,0.04225064711086833,0.00010625694180599385,1.0,1000,2.005190472652064e-08,1.967488448260599e-08,11617478.1329269,1,0.0001,1.0,1.0,0.01
169,0.023904255489062373,6.028323886166145e-05,1.0,1000,4.9145157987054235e-09,4.774454467308025e-09,11525711.401059588,1,0.0001,1.0,1.0,0.01
170,0.02816117624703997,5.711731840209081e-05,1.0,1000,1.2962236694017499e-08,1.1539332339364551e-08,8917220.515137192,1,0.0001,1.0,1.0,0.01
171,0.03254159844408216,6.484946335372366e-05,1.0,1000,1.3090539123145078e-08,1.349602892950504e-08,16575185.249557644,1,0.0001,1.0,1.0,0.01
172,0.05775877652738157,0.0002512109477888154,1.0,1000,6.322425724516456e-08,6.139069750934375e-08,4756594.862674549,1,0.0001,1.0,1.0,0.01
173,0.036044179901337695,6.811139036581179e-05,1.0,1000,1.023201859287105e-08,1.040046340568533e-08,10369014.90555688,1,0.0001,1.0,1.0,0.01
174,0.02731078612928184,7.461174453486419e-05,1.0,1000,1.5005892597086433e-08,1.562247677900612e-08,12392779.385468582,1,0.0001,1.0,1.0,0.01
175,0.03792885074807219,7.917985853348128e-05,1.0,1000,5.8196750691348564e-09,6.162266505403135e-09,13063084.457486477,1,0.0001,1.0,1.0,0.01
176,0.03471636933664957,8.034680889146446e-05,1.0,1000,1.854933790264855e-08,1.84724330158555e-08,9232340.028149711,1,0.0001,1.0,1.0,0.01
177,0.10705441138798566,0.0014488035953768034,0.7999999999999999,1000,1.7447280234425848e-08,1.836024131767471e-08,9881122.127691125,0,0.0001,0.75,0.8571428571428571,0.01
178,0.04248966362077596,9.10151091721099e-05,1.0,1000,3.7022373318864715e-08,3.534713891582617e-08,7004889.989813756,1,0.0001,1.0,1.0,0.01
179,0.0405837127506951,8.017956360793322e-05,1.0,1000,5.236169674089481e-09,4.954564346656784e-09,7279293.949073162,1,0.0001,1.0,1.0,0.01
180,0.027298571280177937,5.597223606505253e-05,1.0,1000,1.5495584355567122e-08,1.547187875896599e-08,6589271.647481449,1,0.0001,1.0,1.0,0.01
181,0.019778671954301955,3.500900675907683e-05,1.0,1000,6.299304803106541e-09,6.320026216012671e-09,9749563.663585994,1,0.0001,1.0,1.0,0.01
182,0.07864345723676053,0.0007039181864599849,1.0,1000,4.9869225894526015e-08,5.121843472180906e-08,11275703.415092528,1,0.0001,1.0,1.0,0.01
183,0.04832077735615137,0.00020825239376846393,0.9333333333333333,1000,2.0360131971276227e-08,1.9972564846948925e-08,15401916.891699499,0,0.0001,1.0,0.875,0.01
184,0.0882918689538024,0.001022915185624497,1.0,1000,1.211823457377988e-07,1.1902503689818059e-07,13437286.74390395,1,0.0001,1.0,1.0,0.01
185,0.035027567642492395,7.464229839684899e-05,1.0,1000,1.52368306083873e-08,1.4212771675707541e-08,10098424.428342965,1,0.0001,1.0,1.0,0.01
186,0.04684515691548586,0.00030709392054185795,1.0,1000,2.7008231075540493e-08,2.5320873216460988e-08,15639108.851782989,1,0.0001,1.0,1.0,0.01
187,0.033634227397736784,0.0001218952797665572,1.0,1000,1.2635536372539074e-08,1.2792124605121682e-08,15681313.61598641,1,0.0001,1.0,1.0,0.01
188,0.07008552773989175,0.0006678033518987574,0.9411764705882353,1000,6.328635181454907e-08,6.137494490405765e-08,10356311.233864496,0,0.0001,0.8888888888888888,1.0,0.01
189,0.03875439264276827,9.157936433397766e-05,1.0,1000,2.036140496513589e-08,2.0690179853897864e-08,8951710.90778117,1,0.0001,1.0,1.0,0.01
190,0.042700587185176976,0.00014852522961564133,1.0,1000,7.791995752972186e-09,7.0177941998161534e-09,20222274.020721972,1,0.0001,1.0,1.0,0.01
191,0.03847206771667154,9.584657892572626e-05,1.0,1000,5.155856303661174e-09,4.558800036102962e-09,7293159.415934839,1,0.0001,1.0,1.0,0.01
192,0.020378751379816755,2.2161753254439278e-05,1.0,1000,5.628278046804018e-09,5.188344551216847e-09,15329694.338424265,1,0.0001,1.0,1.0,0.01
193,0.04000717559169789,8.22453001209044e-05,1.0,1000,2.994573685845729e-08,3.1125552856380664e-08,9755109.136285327,1,0.0001,1.0,1.0,0.01
194,0.06439326698807868,0.00024400519530744575,1.0,1000,7.4377996842759e-09,7.734504333542267e-09,12671613.00203579,1,0.0001,1.0,1.0,0.01
195,0.06372834513480238,0.00026820641735767603,0.923076923076923,1000,3.560062712155572e-08,3.513353349288863e-08,9701981.888026292,0,0.0001,1.0,0.8571428571428571,0.01
196,0.07334911421293634,0.000633579373682434,0.9411764705882353,1000,2.268501336532445e-08,2.4133514977510396e-08,5662619.5708478615,0,0.0001,0.8888888888888888,1.0,0.01
197,0.04344634969539263,0.0001616690688552984,1.0,1000,6.7498773553019554e-09,7.374388351783035e-09,22653118.386475727,1,0.0001,1.0,1.0,0.01
198,0.0856305338263913,0.0014176758571901918,1.0,1000,5.740574081769484e-08,5.6589650290043305e-08,5380872.112006599,1,0.0001,1.0,1.0,0.01
199,0.07155261801661675,0.0005010780674865169,1.0,1000,1.0493500785063898e-07,1.0338750690867715e-07,9088676.115522198,1,0.0001,1.0,1.0,0.01
200,0.03834367894717119,0.00011192551533698268,1.0,1000,7.3973249218970815e-09,6.926573214640413e-09,14279555.249075625,1,0.0001,1.0,1.0,0.01
201,0.02883578744406123,6.75657461591646e-05,1.0,1000,1.0734087702001215e-08,1.0451104398808632e-08,15106665.04199462,1,0.0001,1.0,1.0,0.01
202,0.06864447663758363,0.0005735876802844992,1.0,1000,8.235618128594181e-08,7.886804724540043e-08,26612497.435048383,1,0.0001,1.0,1.0,0.01
203,0.03281130774612234,8.137836773544135e-05,1.0,1000,1.1425646911315069e-08,1.204618168342995e-08,34963679.67857271,1,0.0001,1.0,1.0,0.01
204,0.043228695030641064,0.00013499954094488994,1.0,1000,5.58397044239215e-09,5.523744063357224e-09,5675295.055279603,1,0.0001,1.0,1.0,0.01
205,0.01729407680391464,2.0455938952795357e-05,1.0,1000,1.0658437916772196e-08,1.0683569133773491e-08,15656981.860536646,1,0.0001,1.0,1.0,0.01
206,0.06276609126538676,0.00043833038248266177,1.0,1000,5.0169280081852725e-08,4.8053761155428774e-08,9949724.586585298,1,0.0001,1.0,1.0,0.01
207,0.027792020123240325,6.597271038934351e-05,1.0,1000,1.8516073290196623e-08,1.6801564280993357e-08,12210986.56931943,1,0.0001,1.0,1.0,0.01
208,0.05522807387199829,0.000249048703449992,1.0,1000,1.494485723680499e-07,1.5043941399125932e-07,8589644.94883407,1,0.0001,1.0,1.0,0.01
209,0.025948578275915467,5.194012363195284e-05,1.0,1000,5.725219438162916e-09,4.871647954204997e-09,12780130.262658913,1,0.0001,1.0,1.0,0.01
210,0.06782780665644113,0.0007265826390156753,0.9411764705882353,1000,3.118909310390855e-08,3.091638240571796e-08,10423253.41157731,0,0.0001,0.8888888888888888,1.0,0.01
211,0.05074103195931991,0.00015792122685401826,1.0,1000,6.041911346479667e-08,5.775419299782411e-08,5636216.269856176,1,0.0001,1.0,1.0,0.01
212,0.01354199502257062,1.746289171879045e-05,1.0,1000,3.665570503542142e-09,2.950983707883511e-09,14721592.315523457,1,0.0001,1.0,1.0,0.01
213,0.02857928151899435,6.845400303791351e-05,1.0,1000,5.105351722471167e-09,4.713434904593377e-09,13498636.448163308,1,0.0001,1.0,1.0,0.01
214,0.042666486424773324,0.0001100449626406264,0.8571428571428571,1000,8.621405793806714e-08,8.364816646812307e-08,2729356.810178535,0,0.0001,1.0,0.75,0.01
215,0.03863082060912483,0.00010674024210561898,1.0,1000,2.8473500314635424e-08,3.051130945141373e-08,13667876.951466074,1,0.0001,1.0,1.0,0.01
216,0.046232818096063305,0.00019781508133865248,1.0,1000,3.3387650453685294e-08,3.2261920264181763e-08,7246946.735838016,1,0.0001,1.0,1.0,0.01
217,0.04276162804636049,0.00011947407859381955,1.0,1000,3.463794406495169e-08,3.563950316362654e-08,9696307.828160588,1,0.0001,1.0,1.0,0.01
218,0.0448882919605065,0.00017111578254316273,1.0,1000,5.626318749110219e-08,5.6894475346345706e-08,9235232.182119621,1,0.0001,1.0,1.0,0.01
219,0.031255842043427864,7.509618715084982e-05,1.0,1000,1.545537655828848e-08,1.3917843017765805e-08,15783572.215572217,1,0.0001,1.0,1.0,0.01
220,0.024997676624268023,7.118505452738168e-05,1.0,1000,1.3619601779138696e-08,1.3720245397350708e-08,11286756.165802276,1,0.0001,1.0,1.0,0.01
221,0.04578478329026664,0.00015231473656904666,1.0,1000,2.830783818518062e-08,2.6936165000817466e-08,22436428.932645354,1,0.0001,1.0,1.0,0.01
222,0.03657481685723832,8.564210109451044e-05,1.0,1000,9.028186926331279e-08,8.965111376162017e-08,11815069.694064992,1,0.0001,1.0,1.0,0.01
223,0.0767827411258803,0.0008472712002997296,1.0,1000,9.282809390523128e-08,9.103305426156591e-08,11186128.38132617,1,0.0001,1.0,1.0,0.01
224,0.046326329843931924,0.0001292362806742025,1.0,1000,1.551900167759854e-08,1.5595152787470474e-08,8279531.909611617,1,0.0001,1.0,1.0,0.01
225,0.020357367872794498,4.171183716755069e-05,1.0,1000,3.422657319597465e-09,2.842280552431992e-09,3357251.733476651,1,0.0001,1.0,1.0,0.01
226,0.04831459784858653,0.0001305534622931417,1.0,1000,4.703599155951621e-08,4.644274289177937e-08,6076372.247517513,1,0.0001,1.0,1.0,0.01
227,0.034156638406060015,6.827250775809138e-05,1.0,1000,1.885075802061541e-08,1.754654193282351e-08,15023490.18441569,1,0.0001,1.0,1.0,0.01
228,0.03893580952024457,0.00016139932859427018,1.0,1000,1.7023904436679048e-08,1.7401429128616506e-08,30331919.597593196,1,0.0001,1.0,1.0,0.01
229,0.05536317729730066,0.0003141093663468508,1.0,1000,9.127351570097392e-09,9.304834421181508e-09,10405098.25498414,1,0.0001,1.0,1.0,0.01
230,0.04285969935772955,0.0001571655104711385,1.0,1000,2.1600549766707937e-08,2.1146545822706596e-08,14318886.64005023,1,0.0001,1.0,1.0,0.01
231,0.06850327483442911,0.000507847742643349,0.9333333333333333,1000,1.3625560780388604e-08,1.4126079935810322e-08,9215857.626941664,0,0.0001,1.0,0.875,0.01
232,0.02702628915855338,4.7721505015116794e-05,1.0,1000,1.32670093790005e-08,1.2784989377777397e-08,9194473.93185103,1,0.0001,1.0,1.0,0.01
233,0.047266536482319994,0.00014976787976135763,1.0,1000,1.0590816429486545e-08,9.633252602939455e-09,13510330.318897532,1,0.0001,1.0,1.0,0.01
234,0.06647260275426714,0.0003606642655525044,1.0,1000,1.0586088479754986e-08,9.594841471063154e-09,7728332.7921243105,1,0.0001,1.0,1.0,0.01
235,0.029742236236689618,5.598344695847019e-05,1.0,1000,8.746318831528153e-09,8.675814637732773e-09,9441176.420338046,1,0.0001,1.0,1.0,0.01
236,0.042630674316376946,0.00012308389967111055,1.0,1000,1.8624749567052168e-08,1.658617699473411e-08,11940229.619446855,1,0.0001,1.0,1.0,0.01
237,0.07314032763236936,0.0005865397864146824,1.0,1000,4.12488091525093e-08,3.804646519644763e-08,7003647.231263805,1,0.0001,1.0,1.0,0.01
238,0.040291977159336384,0.00010221006313962754,1.0,1000,1.0201922408243974e-08,1.025856349410945e-08,6632827.170199628,1,0.0001,1.0,1.0,0.01
239,0.013189582111161386,1.5215985108256739e-05,1.0,1000,3.225782349150906e-09,2.948606681908897e-09,14116440.739424901,1,0.0001,1.0,1.0,0.01
240,0.055055187526921893,0.00021811551392242776,0.923076923076923,1000,9.171354944315188e-09,8.467661065072657e-09,14626989.355695976,0,0.0001,1.0,0.8571428571428571,0.01
241,0.06050755753672913,0.00023188211618016118,1.0,1000,4.449866105084222e-08,4.498141136501137e-08,9295935.770106105,1,0.0001,1.0,1.0,0.01
242,0.02353585115868911,4.3228967152944516e-05,1.0,1000,6.235992058204176e-09,5.868895047838762e-09,14961385.01276255,1,0.0001,1.0,1.0,0.01
243,0.021609308216532452,3.0508360454588774e-05,1.0,1000,5.957779687098176e-09,5.702600582395316e-09,12697290.045578707,1,0.0001,1.0,1.0,0.01
244,0.034689168675209534,8.130779868892104e-05,1.0,1000,1.6294319975551383e-07,1.6224168546153452e-07,11260441.177115327,1,0.0001,1.0,1.0,0.01
